EVALUATION RESULTS
==================================================
Average Representation Loss: 56.1710
Average VAE Loss: 40.9906
Average Total Loss: 97.1616
Average Perplexity: 1.88
Average Codebook Usage: 0.00%
Total Proteins Evaluated: 4679
==================================================

DETAILED RESULTS BY BATCH:
Batch 0: Loss=84.5672, Perplexity=1.68, Codebook Usage=0.00%
Batch 1085: Loss=80.9674, Perplexity=1.80, Codebook Usage=0.00%
Batch 1086: Loss=120.1180, Perplexity=2.37, Codebook Usage=0.00%
Batch 1087: Loss=99.9409, Perplexity=1.83, Codebook Usage=0.00%
Batch 1088: Loss=93.6486, Perplexity=1.59, Codebook Usage=0.00%
Batch 1089: Loss=99.2900, Perplexity=1.87, Codebook Usage=0.00%
Batch 1090: Loss=132.9498, Perplexity=2.64, Codebook Usage=0.00%
Batch 1091: Loss=84.2593, Perplexity=1.81, Codebook Usage=0.00%
Batch 1092: Loss=89.1162, Perplexity=1.65, Codebook Usage=0.00%
Batch 1093: Loss=140.6084, Perplexity=2.50, Codebook Usage=0.00%
Batch 1094: Loss=104.5862, Perplexity=2.13, Codebook Usage=0.00%
Batch 1095: Loss=99.1992, Perplexity=1.67, Codebook Usage=0.00%
Batch 1096: Loss=106.3210, Perplexity=2.07, Codebook Usage=0.00%
Batch 1097: Loss=94.2848, Perplexity=1.54, Codebook Usage=0.00%
Batch 1098: Loss=89.0674, Perplexity=1.80, Codebook Usage=0.00%
Batch 1099: Loss=91.7574, Perplexity=1.63, Codebook Usage=0.00%
Batch 1100: Loss=70.5488, Perplexity=1.29, Codebook Usage=0.00%
Batch 1101: Loss=90.0760, Perplexity=1.95, Codebook Usage=0.00%
Batch 1102: Loss=116.0826, Perplexity=2.03, Codebook Usage=0.00%
Batch 1103: Loss=92.0735, Perplexity=1.92, Codebook Usage=0.00%
Batch 1104: Loss=101.6525, Perplexity=1.69, Codebook Usage=0.00%
Batch 1105: Loss=100.3198, Perplexity=2.15, Codebook Usage=0.00%
Batch 1106: Loss=123.4487, Perplexity=2.52, Codebook Usage=0.00%
Batch 1107: Loss=62.3849, Perplexity=1.15, Codebook Usage=0.00%
Batch 1108: Loss=84.0248, Perplexity=1.73, Codebook Usage=0.00%
Batch 1109: Loss=102.2516, Perplexity=1.97, Codebook Usage=0.00%
Batch 1110: Loss=60.9055, Perplexity=1.35, Codebook Usage=0.00%
Batch 1111: Loss=67.1396, Perplexity=1.34, Codebook Usage=0.00%
Batch 1112: Loss=90.3454, Perplexity=2.16, Codebook Usage=0.00%
Batch 1113: Loss=100.5453, Perplexity=2.06, Codebook Usage=0.00%
Batch 1114: Loss=72.5633, Perplexity=1.65, Codebook Usage=0.00%
Batch 1115: Loss=108.4893, Perplexity=2.03, Codebook Usage=0.00%
Batch 1116: Loss=86.0086, Perplexity=1.81, Codebook Usage=0.00%
Batch 1117: Loss=91.7857, Perplexity=1.67, Codebook Usage=0.00%
Batch 1118: Loss=103.9416, Perplexity=1.61, Codebook Usage=0.00%
Batch 1119: Loss=95.3340, Perplexity=1.97, Codebook Usage=0.00%
Batch 1120: Loss=86.0696, Perplexity=1.57, Codebook Usage=0.00%
Batch 1121: Loss=87.8599, Perplexity=1.80, Codebook Usage=0.00%
Batch 1122: Loss=108.9668, Perplexity=2.20, Codebook Usage=0.00%
Batch 1123: Loss=70.6529, Perplexity=1.50, Codebook Usage=0.00%
Batch 1124: Loss=99.1169, Perplexity=2.04, Codebook Usage=0.00%
Batch 1125: Loss=116.6832, Perplexity=1.86, Codebook Usage=0.00%
Batch 1126: Loss=109.2973, Perplexity=1.99, Codebook Usage=0.00%
Batch 1127: Loss=112.5237, Perplexity=1.77, Codebook Usage=0.00%
Batch 1128: Loss=115.3878, Perplexity=1.86, Codebook Usage=0.00%
Batch 1129: Loss=85.9647, Perplexity=1.39, Codebook Usage=0.00%
Batch 1130: Loss=119.2043, Perplexity=2.47, Codebook Usage=0.00%
Batch 1131: Loss=101.8799, Perplexity=1.92, Codebook Usage=0.00%
Batch 1132: Loss=99.2724, Perplexity=1.66, Codebook Usage=0.00%
Batch 1133: Loss=109.4196, Perplexity=1.96, Codebook Usage=0.00%
Batch 1134: Loss=72.8451, Perplexity=2.08, Codebook Usage=0.00%
Batch 1135: Loss=83.3027, Perplexity=1.64, Codebook Usage=0.00%
Batch 1136: Loss=100.3954, Perplexity=1.82, Codebook Usage=0.00%
Batch 1137: Loss=60.5328, Perplexity=1.29, Codebook Usage=0.00%
Batch 1138: Loss=122.6717, Perplexity=2.16, Codebook Usage=0.00%
Batch 1139: Loss=74.4341, Perplexity=1.67, Codebook Usage=0.00%
Batch 1140: Loss=91.4570, Perplexity=1.79, Codebook Usage=0.00%
Batch 1141: Loss=106.2358, Perplexity=2.02, Codebook Usage=0.00%
Batch 1142: Loss=95.6215, Perplexity=1.80, Codebook Usage=0.00%
Batch 1143: Loss=96.0214, Perplexity=1.85, Codebook Usage=0.00%
Batch 1144: Loss=92.3370, Perplexity=1.58, Codebook Usage=0.00%
Batch 1145: Loss=78.2471, Perplexity=1.86, Codebook Usage=0.00%
Batch 1146: Loss=108.4174, Perplexity=1.80, Codebook Usage=0.00%
Batch 1147: Loss=96.2222, Perplexity=1.83, Codebook Usage=0.00%
Batch 1148: Loss=128.4919, Perplexity=2.28, Codebook Usage=0.00%
Batch 1149: Loss=89.6440, Perplexity=1.64, Codebook Usage=0.00%
Batch 1150: Loss=136.1199, Perplexity=2.60, Codebook Usage=0.00%
Batch 1151: Loss=88.1031, Perplexity=1.51, Codebook Usage=0.00%
Batch 1152: Loss=109.9686, Perplexity=2.23, Codebook Usage=0.00%
Batch 1153: Loss=72.3155, Perplexity=1.76, Codebook Usage=0.00%
Batch 1154: Loss=81.2863, Perplexity=1.35, Codebook Usage=0.00%
Batch 1155: Loss=90.9147, Perplexity=1.68, Codebook Usage=0.00%
Batch 1156: Loss=81.1546, Perplexity=1.85, Codebook Usage=0.00%
Batch 1157: Loss=96.5293, Perplexity=1.75, Codebook Usage=0.00%
Batch 1158: Loss=111.2231, Perplexity=1.81, Codebook Usage=0.00%
Batch 1159: Loss=111.8471, Perplexity=2.00, Codebook Usage=0.00%
Batch 1160: Loss=117.8759, Perplexity=2.05, Codebook Usage=0.00%
Batch 1161: Loss=79.0063, Perplexity=1.74, Codebook Usage=0.00%
Batch 1162: Loss=101.2370, Perplexity=1.68, Codebook Usage=0.00%
Batch 1163: Loss=77.6303, Perplexity=1.64, Codebook Usage=0.00%
Batch 1164: Loss=100.6923, Perplexity=2.07, Codebook Usage=0.00%
Batch 1165: Loss=102.8757, Perplexity=2.04, Codebook Usage=0.00%
Batch 1166: Loss=106.9496, Perplexity=1.84, Codebook Usage=0.00%
Batch 1167: Loss=105.9904, Perplexity=1.83, Codebook Usage=0.00%
Batch 1168: Loss=74.0551, Perplexity=1.70, Codebook Usage=0.00%
Batch 1169: Loss=91.9841, Perplexity=1.66, Codebook Usage=0.00%
