EVALUATION RESULTS
==================================================
Average Representation Loss: 79.1569
Average VAE Loss: 55.6031
Average Total Loss: 134.7600
Average Perplexity: 1.13
Average Codebook Usage: 0.39%
Total Proteins Evaluated: 4679
==================================================

DETAILED RESULTS BY BATCH:
Batch 0: Loss=136.6045, Perplexity=1.06, Codebook Usage=0.39%
Batch 1085: Loss=128.3657, Perplexity=1.03, Codebook Usage=0.39%
Batch 1086: Loss=149.6674, Perplexity=1.25, Codebook Usage=0.39%
Batch 1087: Loss=118.5162, Perplexity=1.14, Codebook Usage=0.39%
Batch 1088: Loss=129.2224, Perplexity=1.08, Codebook Usage=0.39%
Batch 1089: Loss=122.9392, Perplexity=1.07, Codebook Usage=0.39%
Batch 1090: Loss=143.8589, Perplexity=1.28, Codebook Usage=0.39%
Batch 1091: Loss=126.1818, Perplexity=1.08, Codebook Usage=0.39%
Batch 1092: Loss=140.5253, Perplexity=1.03, Codebook Usage=0.39%
Batch 1093: Loss=174.8474, Perplexity=1.20, Codebook Usage=0.39%
Batch 1094: Loss=142.9232, Perplexity=1.33, Codebook Usage=0.39%
Batch 1095: Loss=122.7795, Perplexity=1.12, Codebook Usage=0.39%
Batch 1096: Loss=127.1286, Perplexity=1.22, Codebook Usage=0.39%
Batch 1097: Loss=143.8386, Perplexity=1.05, Codebook Usage=0.39%
Batch 1098: Loss=140.1213, Perplexity=1.09, Codebook Usage=0.39%
Batch 1099: Loss=138.6723, Perplexity=1.04, Codebook Usage=0.39%
Batch 1100: Loss=142.0124, Perplexity=1.03, Codebook Usage=0.39%
Batch 1101: Loss=127.1996, Perplexity=1.13, Codebook Usage=0.39%
Batch 1102: Loss=127.0207, Perplexity=1.17, Codebook Usage=0.39%
Batch 1103: Loss=136.2585, Perplexity=1.19, Codebook Usage=0.39%
Batch 1104: Loss=139.6003, Perplexity=1.03, Codebook Usage=0.39%
Batch 1105: Loss=134.6650, Perplexity=1.08, Codebook Usage=0.39%
Batch 1106: Loss=143.1856, Perplexity=1.24, Codebook Usage=0.39%
Batch 1107: Loss=127.0880, Perplexity=1.01, Codebook Usage=0.39%
Batch 1108: Loss=120.9191, Perplexity=1.04, Codebook Usage=0.39%
Batch 1109: Loss=133.7592, Perplexity=1.13, Codebook Usage=0.39%
Batch 1110: Loss=133.1698, Perplexity=1.01, Codebook Usage=0.39%
Batch 1111: Loss=126.3498, Perplexity=1.02, Codebook Usage=0.39%
Batch 1112: Loss=154.2674, Perplexity=1.10, Codebook Usage=0.39%
Batch 1113: Loss=124.4517, Perplexity=1.25, Codebook Usage=0.39%
Batch 1114: Loss=141.9803, Perplexity=1.05, Codebook Usage=0.39%
Batch 1115: Loss=136.4639, Perplexity=1.15, Codebook Usage=0.39%
Batch 1116: Loss=123.8801, Perplexity=1.09, Codebook Usage=0.39%
Batch 1117: Loss=123.1200, Perplexity=1.04, Codebook Usage=0.39%
Batch 1118: Loss=132.5637, Perplexity=1.06, Codebook Usage=0.39%
Batch 1119: Loss=124.8347, Perplexity=1.30, Codebook Usage=0.39%
Batch 1120: Loss=139.8496, Perplexity=1.01, Codebook Usage=0.39%
Batch 1121: Loss=123.1806, Perplexity=1.08, Codebook Usage=0.39%
Batch 1122: Loss=139.0778, Perplexity=1.18, Codebook Usage=0.39%
Batch 1123: Loss=123.1512, Perplexity=1.04, Codebook Usage=0.39%
Batch 1124: Loss=163.5386, Perplexity=1.09, Codebook Usage=0.39%
Batch 1125: Loss=138.2246, Perplexity=1.08, Codebook Usage=0.39%
Batch 1126: Loss=125.7420, Perplexity=1.42, Codebook Usage=0.39%
Batch 1127: Loss=142.5395, Perplexity=1.07, Codebook Usage=0.39%
Batch 1128: Loss=122.2576, Perplexity=1.21, Codebook Usage=0.39%
Batch 1129: Loss=162.8358, Perplexity=1.01, Codebook Usage=0.39%
Batch 1130: Loss=142.2164, Perplexity=1.33, Codebook Usage=0.39%
Batch 1131: Loss=127.6080, Perplexity=1.12, Codebook Usage=0.39%
Batch 1132: Loss=123.2188, Perplexity=1.12, Codebook Usage=0.39%
Batch 1133: Loss=141.5567, Perplexity=1.10, Codebook Usage=0.39%
Batch 1134: Loss=153.1898, Perplexity=1.06, Codebook Usage=0.39%
Batch 1135: Loss=144.9682, Perplexity=1.08, Codebook Usage=0.39%
Batch 1136: Loss=139.3581, Perplexity=1.06, Codebook Usage=0.39%
Batch 1137: Loss=155.4735, Perplexity=1.00, Codebook Usage=0.20%
Batch 1138: Loss=158.8597, Perplexity=1.08, Codebook Usage=0.39%
Batch 1139: Loss=133.3063, Perplexity=1.01, Codebook Usage=0.39%
Batch 1140: Loss=127.9119, Perplexity=1.10, Codebook Usage=0.39%
Batch 1141: Loss=167.4187, Perplexity=1.15, Codebook Usage=0.39%
Batch 1142: Loss=136.5547, Perplexity=1.11, Codebook Usage=0.39%
Batch 1143: Loss=117.9253, Perplexity=1.34, Codebook Usage=0.39%
Batch 1144: Loss=117.7015, Perplexity=1.05, Codebook Usage=0.39%
Batch 1145: Loss=128.4040, Perplexity=1.15, Codebook Usage=0.39%
Batch 1146: Loss=125.6654, Perplexity=1.11, Codebook Usage=0.39%
Batch 1147: Loss=141.0062, Perplexity=1.11, Codebook Usage=0.39%
Batch 1148: Loss=147.7025, Perplexity=1.26, Codebook Usage=0.39%
Batch 1149: Loss=125.5693, Perplexity=1.06, Codebook Usage=0.39%
Batch 1150: Loss=145.3045, Perplexity=1.35, Codebook Usage=0.39%
Batch 1151: Loss=116.3319, Perplexity=1.04, Codebook Usage=0.39%
Batch 1152: Loss=141.6088, Perplexity=1.20, Codebook Usage=0.39%
Batch 1153: Loss=120.8354, Perplexity=1.08, Codebook Usage=0.39%
Batch 1154: Loss=127.8816, Perplexity=1.02, Codebook Usage=0.39%
Batch 1155: Loss=135.8936, Perplexity=1.06, Codebook Usage=0.39%
Batch 1156: Loss=150.8327, Perplexity=1.04, Codebook Usage=0.39%
Batch 1157: Loss=137.9021, Perplexity=1.05, Codebook Usage=0.39%
Batch 1158: Loss=118.4862, Perplexity=1.21, Codebook Usage=0.39%
Batch 1159: Loss=125.8396, Perplexity=1.22, Codebook Usage=0.39%
Batch 1160: Loss=129.8477, Perplexity=1.35, Codebook Usage=0.39%
Batch 1161: Loss=112.3512, Perplexity=1.13, Codebook Usage=0.39%
Batch 1162: Loss=152.3834, Perplexity=1.05, Codebook Usage=0.39%
Batch 1163: Loss=147.4759, Perplexity=1.02, Codebook Usage=0.39%
Batch 1164: Loss=127.3103, Perplexity=1.33, Codebook Usage=0.39%
Batch 1165: Loss=129.4282, Perplexity=1.27, Codebook Usage=0.39%
Batch 1166: Loss=126.7228, Perplexity=1.13, Codebook Usage=0.39%
Batch 1167: Loss=124.7158, Perplexity=1.14, Codebook Usage=0.39%
Batch 1168: Loss=138.0548, Perplexity=1.06, Codebook Usage=0.39%
Batch 1169: Loss=130.6997, Perplexity=1.03, Codebook Usage=0.39%
